age,country,education,work_experience,language_score,financial_status,previous_visas,travel_history,visa_type,purpose,marital_status,dependents,application_complete,job_offer,sponsor,processing_time_days,visa_status,age_group,experience_level,language_proficiency,high_financial_status,total_experience_score,application_strength,has_support,has_dependents,processing_speed,age_experience_ratio
59,Turkey,Master,5,7.8,91072,3,13,Student,Education,Married,0,1,0,1,101,Rejected,55+,Mid,Low,1,11,0.22909999663481828,0,0,Very Slow,9.833333333333334
44,Hong Kong,Bachelor,8,7.0,48014,2,2,Work,Employment,Married,2,1,1,0,53,Approved,36-45,Senior,Low,0,12,0.20343250869122903,0,1,Normal,4.888888888888889
22,Turkey,Bachelor,0,7.0,21530,1,2,Student,Education,Divorced,0,1,0,1,90,Rejected,18-25,Entry,Low,0,2,0.05332490053299302,0,0,Slow,22.0
26,Egypt,Bachelor,2,7.2,32022,0,1,Business,Business,Single,0,1,0,0,42,Approved,26-35,Entry,Low,0,2,0.0972636785578384,0,0,Normal,8.666666666666666
58,Jordan,Master,19,7.0,116521,3,6,Work,Employment,Divorced,2,1,1,0,27,Approved,55+,Expert,Low,1,25,0.4580122880906218,0,1,Fast,2.9
25,Ghana,Master,2,7.5,85869,1,5,Work,Employment,Divorced,2,1,1,1,75,Rejected,18-25,Entry,Low,1,4,0.17900896044358272,0,1,Slow,8.333333333333334
30,Chile,Master,5,8.0,60598,4,7,Work,Employment,Divorced,0,1,1,0,55,Approved,26-35,Mid,Low,1,13,0.18394667481213228,0,0,Normal,5.0
29,Australia,Master,2,6.9,93433,4,5,Student,Education,Married,1,1,0,0,23,Approved,26-35,Entry,Low,1,10,0.1885654652104921,0,1,Fast,9.666666666666666
21,Myanmar,Bachelor,0,8.0,67210,0,4,Student,Education,Single,0,1,0,1,19,Approved,18-25,Entry,Low,1,0,0.1249083402146986,0,0,Fast,21.0
33,Germany,Master,7,7.9,67132,1,7,Work,Employment,Single,0,1,1,0,67,Approved,26-35,Senior,Low,1,9,0.22104295602742882,0,0,Slow,4.125
56,Kuwait,Master,9,7.4,100814,3,5,Tourist,Tourism,Divorced,1,1,0,0,40,Approved,55+,Senior,Low,1,15,0.297698939967746,0,1,Normal,5.6
43,Indonesia,Bachelor,9,7.0,49984,1,1,Work,Employment,Single,0,1,0,1,77,Rejected,36-45,Senior,Low,0,11,0.2201833480452177,0,0,Slow,4.3
55,Jordan,Bachelor,10,6.6,22876,2,6,Student,Education,Single,0,1,0,1,40,Approved,46-55,Senior,Low,0,14,0.19207680431985796,0,0,Normal,5.0
34,Ireland,High School,1,6.8,19204,3,4,Work,Employment,Married,0,1,1,1,77,Rejected,26-35,Entry,Low,0,7,0.06302577366822931,0,0,Slow,17.0
20,Switzerland,Bachelor,0,7.1,42672,4,11,Work,Employment,Married,3,1,1,1,50,Approved,18-25,Entry,Low,0,8,0.08536726221755123,0,1,Normal,20.0
69,Croatia,PhD,29,8.1,112434,2,8,Tourist,Tourism,Married,2,1,0,0,27,Approved,55+,Expert,Low,1,33,0.5931071466106148,0,1,Fast,2.3
66,Poland,Master,13,7.2,92186,2,10,Family,Family Reunion,Single,0,1,0,1,21,Approved,55+,Expert,Low,1,17,0.33931737132709827,0,0,Fast,4.714285714285714
50,Kenya,Master,11,8.5,51637,4,14,Business,Business,Single,0,1,1,1,46,Approved,46-55,Expert,Low,0,19,0.2547513506027558,0,0,Normal,4.166666666666667
54,Sweden,Master,19,8.0,106689,4,9,Tourist,Tourism,Single,0,1,0,1,49,Approved,46-55,Expert,Low,1,27,0.44625063356018113,0,0,Normal,2.7
42,Austria,Bachelor,14,6.8,55706,3,11,Family,Family Reunion,Married,0,1,0,1,67,Rejected,36-45,Expert,Low,0,20,0.2971398119122257,0,0,Slow,2.8
44,Poland,Master,3,7.9,69249,3,6,Student,Education,Married,1,1,0,0,43,Approved,36-45,Mid,Low,1,9,0.16904898229137813,0,1,Normal,11.0
22,Italy,Master,2,7.9,114660,3,12,Tourist,Tourism,Married,3,1,0,0,38,Approved,18-25,Entry,Low,1,8,0.22343544494174353,0,1,Normal,7.333333333333333
36,Finland,Master,11,7.6,63097,2,7,Work,Employment,Married,0,0,1,1,57,Rejected,36-45,Expert,Low,1,15,0.26925726607456724,0,0,Normal,3.0
62,South Africa,Master,15,7.6,47053,2,8,Work,Employment,Widowed,1,0,0,1,40,Approved,55+,Expert,Low,0,19,0.30034139820713474,0,1,Normal,3.875
54,Algeria,Bachelor,8,6.4,25166,2,8,Business,Business,Single,0,1,1,1,23,Approved,46-55,Senior,Low,0,12,0.16732877774009924,0,0,Fast,6.0
21,Norway,Master,2,7.1,99234,2,6,Student,Education,Married,2,1,0,1,28,Approved,18-25,Entry,Low,1,6,0.19787502155010622,0,1,Fast,7.0
25,Mexico,High School,3,5.9,29754,1,4,Business,Business,Single,0,1,0,1,31,Rejected,18-25,Mid,Low,0,5,0.103751632242583,0,0,Normal,6.25
43,Colombia,Bachelor,13,6.4,75289,4,11,Student,Education,Divorced,1,1,0,1,40,Approved,36-45,Expert,Low,1,21,0.3115484050332765,0,1,Normal,3.0714285714285716
33,Myanmar,Bachelor,2,6.5,69616,2,4,Student,Education,Married,1,1,0,0,52,Approved,26-35,Entry,Low,1,6,0.15160688852705995,0,1,Normal,11.0
26,UAE,Bachelor,3,7.9,69346,1,7,Tourist,Tourism,Married,0,0,0,0,36,Rejected,26-35,Mid,Low,1,5,0.16919461700348684,0,0,Normal,6.5
33,Bulgaria,Master,4,6.6,76062,1,6,Tourist,Tourism,Single,0,1,0,0,17,Approved,26-35,Mid,Low,1,6,0.18917104752930944,0,0,Fast,6.6
19,Peru,Master,2,8.0,74055,4,16,Work,Employment,Single,0,1,1,1,68,Approved,18-25,Entry,Low,1,10,0.16277155334201376,0,0,Slow,6.333333333333333
29,South Korea,High School,2,6.5,22701,4,10,Work,Employment,Married,0,1,1,1,98,Rejected,26-35,Entry,Low,0,10,0.08116923369634153,0,0,Very Slow,9.666666666666666
20,Hong Kong,High School,1,5.6,12787,4,9,Work,Employment,Single,0,1,1,0,75,Rejected,18-25,Entry,Low,0,9,0.04979136183728569,0,0,Slow,10.0
48,Qatar,Master,7,7.0,59970,2,2,Tourist,Tourism,Widowed,1,1,0,0,19,Approved,46-55,Senior,Low,0,11,0.20759000955193901,0,1,Fast,6.0
42,Tanzania,Bachelor,7,7.7,51074,4,7,Tourist,Tourism,Married,3,1,0,0,49,Approved,36-45,Senior,Low,0,15,0.19633365492390809,0,1,Normal,5.25
56,Serbia,High School,4,6.8,23545,3,11,Tourist,Tourism,Single,0,1,0,0,45,Rejected,55+,Mid,Low,0,10,0.11092261272711741,0,0,Normal,11.2
44,Netherlands,PhD,14,8.9,194741,4,10,Tourist,Tourism,Single,0,1,0,0,32,Approved,36-45,Expert,Low,1,22,0.5121854015826709,0,0,Normal,2.933333333333333
52,Malaysia,Master,15,8.4,92203,1,6,Work,Employment,Single,0,0,0,1,27,Approved,46-55,Expert,Low,1,17,0.37052910183298865,0,0,Fast,3.25
66,Portugal,Bachelor,1,6.9,23038,1,2,Work,Employment,Divorced,1,0,0,1,46,Rejected,55+,Entry,Low,0,3,0.06908209826848455,0,1,Normal,33.0
39,Ethiopia,Master,14,7.3,100069,4,9,Work,Employment,Married,1,0,1,0,19,Approved,36-45,Expert,Low,1,22,0.3652459225645791,0,1,Fast,2.6
63,Czech Republic,Master,18,8.0,95326,2,9,Work,Employment,Divorced,2,1,1,1,18,Approved,55+,Expert,Low,1,22,0.4153972493522025,0,1,Fast,3.3157894736842106
58,Kenya,Bachelor,8,7.6,38851,1,4,Tourist,Tourism,Divorced,1,1,0,0,26,Approved,55+,Senior,Low,0,10,0.19147528325770302,0,1,Fast,6.444444444444445
32,Rwanda,Master,3,7.2,99289,3,7,Work,Employment,Single,0,1,1,1,22,Approved,26-35,Mid,Low,1,9,0.21205070138153653,0,0,Fast,8.0
69,Israel,Master,13,6.9,40092,3,8,Family,Family Reunion,Divorced,2,1,0,1,21,Approved,55+,Expert,Low,0,19,0.26020402398080295,0,1,Fast,4.928571428571429
35,China,Master,9,8.3,97314,4,4,Student,Education,Single,0,1,0,1,47,Approved,26-35,Senior,Low,1,17,0.29514407922155583,0,0,Normal,3.5
45,Nepal,Bachelor,0,6.5,79205,0,5,Work,Employment,Married,2,1,1,1,52,Rejected,36-45,Entry,Low,1,0,0.1384174986862848,0,1,Normal,45.0
53,Egypt,High School,4,6.5,27169,2,10,Work,Employment,Single,0,1,1,1,33,Approved,46-55,Mid,Low,0,8,0.11546364568260123,0,0,Normal,10.6
52,Croatia,High School,2,6.0,24853,1,5,Student,Education,Married,2,1,0,1,33,Approved,46-55,Entry,Low,0,4,0.0829002223608562,0,1,Normal,17.333333333333332
66,Spain,High School,2,6.6,8731,4,16,Student,Education,Married,3,0,0,0,53,Rejected,55+,Entry,Low,0,10,0.0604948323751194,0,1,Normal,22.0
33,Germany,Master,6,6.6,54530,1,7,Work,Employment,Single,0,0,0,1,78,Rejected,26-35,Senior,Low,0,8,0.1844293511152989,0,0,Slow,4.714285714285714
40,Israel,High School,2,5.9,22589,4,6,Business,Business,Single,0,0,1,1,54,Rejected,36-45,Entry,Low,0,10,0.07920107815246344,0,0,Normal,13.333333333333334
54,Rwanda,Bachelor,7,6.7,69327,2,2,Tourist,Tourism,Married,1,1,0,1,48,Approved,46-55,Senior,Low,1,11,0.2207385044096824,0,1,Normal,6.75
26,Greece,Bachelor,2,6.4,57443,4,6,Business,Business,Single,0,1,0,0,19,Approved,26-35,Entry,Low,0,10,0.13303048285181035,0,0,Fast,8.666666666666666
25,New Zealand,Bachelor,2,6.2,29369,1,6,Student,Education,Single,0,1,0,0,31,Approved,18-25,Entry,Low,0,4,0.09028049411222622,0,0,Normal,8.333333333333334
69,Denmark,Master,7,7.4,106738,4,14,Work,Employment,Married,2,0,1,1,29,Approved,55+,Senior,Low,1,15,0.27900696023131744,0,1,Fast,8.625
52,Cambodia,Master,2,7.2,119770,1,2,Business,Business,Single,0,1,0,1,27,Approved,46-55,Entry,Low,1,4,0.22900754163118126,0,0,Fast,17.333333333333332
62,Romania,High School,2,6.2,12674,3,11,Business,Business,Married,2,1,1,1,33,Rejected,55+,Entry,Low,0,8,0.06521480835289883,0,1,Normal,20.666666666666668
67,Sweden,Master,10,6.9,66974,0,2,Work,Employment,Single,0,1,1,1,27,Approved,55+,Senior,Low,1,10,0.25918504694428557,0,0,Fast,6.090909090909091
25,South Korea,High School,1,5.3,19057,2,9,Tourist,Tourism,Widowed,1,1,0,0,71,Rejected,18-25,Entry,Low,0,5,0.058305069516889324,0,1,Slow,12.5
33,Kuwait,Master,5,8.2,85908,1,1,Work,Employment,Married,1,1,0,1,41,Rejected,26-35,Mid,Low,1,7,0.22254682495101075,0,1,Normal,5.5
49,Lebanon,Bachelor,3,6.3,53797,0,3,Student,Education,Single,0,1,0,0,30,Approved,46-55,Mid,Low,0,3,0.14104952279134061,0,0,Fast,12.25
67,Kuwait,PhD,26,9.4,132622,0,6,Student,Education,Married,3,1,0,1,36,Approved,55+,Expert,Low,1,26,0.5859378730498125,0,1,Normal,2.4814814814814814
61,Ghana,Bachelor,14,7.2,52793,3,12,Student,Education,Single,0,1,0,0,57,Approved,55+,Expert,Low,0,20,0.2939662663826108,0,0,Normal,4.066666666666666
61,India,Master,8,8.3,71739,4,16,Tourist,Tourism,Single,0,1,0,1,46,Approved,55+,Senior,Low,1,16,0.24295295760647564,0,0,Normal,6.777777777777778
51,Greece,Bachelor,10,7.9,37303,2,2,Student,Education,Single,0,1,0,1,46,Approved,46-55,Senior,Low,0,14,0.21763734031565407,0,0,Normal,4.636363636363637
69,Colombia,Bachelor,1,6.1,59020,2,3,Tourist,Tourism,Single,0,1,0,0,85,Rejected,55+,Entry,Low,0,5,0.12070506951688932,0,0,Slow,34.5
33,Singapore,Master,8,7.6,114842,1,5,Student,Education,Widowed,1,1,0,0,50,Approved,26-35,Senior,Low,1,10,0.30556731839020057,0,1,Normal,3.6666666666666665
45,Japan,Master,6,7.6,72554,3,12,Work,Employment,Single,0,1,0,0,54,Approved,36-45,Senior,Low,1,12,0.21449038256939393,0,0,Normal,6.428571428571429
19,Italy,Master,2,7.9,109986,0,7,Work,Employment,Divorced,0,1,1,0,57,Rejected,18-25,Entry,Low,1,2,0.2164179537624026,0,0,Normal,6.333333333333333
25,Ghana,Master,2,8.1,89364,2,7,Business,Business,Single,0,1,0,0,19,Approved,18-25,Entry,Low,1,6,0.1860563142458498,0,0,Fast,8.333333333333334
65,Algeria,Bachelor,13,6.9,68774,3,9,Business,Business,Married,2,1,0,1,52,Approved,55+,Expert,Low,1,19,0.3032668571014395,0,1,Normal,4.642857142857143
38,Nepal,PhD,5,8.8,140436,1,4,Tourist,Tourism,Single,0,1,0,1,15,Approved,36-45,Mid,Low,1,7,0.3062145525990852,0,0,Fast,6.333333333333333
24,Bulgaria,Bachelor,0,6.6,29443,1,7,Family,Family Reunion,Married,2,1,0,1,67,Rejected,18-25,Entry,Low,0,2,0.06400538998573681,0,1,Slow,24.0
55,Singapore,Bachelor,0,6.9,47478,2,9,Business,Business,Single,0,1,0,0,55,Approved,46-55,Entry,Low,0,4,0.09198293671646272,0,0,Normal,55.0
43,Bangladesh,PhD,13,9.5,135253,2,4,Work,Employment,Widowed,1,1,1,0,35,Approved,36-45,Expert,Low,1,17,0.4108776821145767,0,1,Normal,3.0714285714285716
64,Tanzania,PhD,6,8.5,61821,0,6,Work,Employment,Single,0,1,0,0,23,Approved,55+,Senior,Low,1,6,0.20107597674400543,0,0,Fast,9.142857142857142
20,India,PhD,5,9.3,194883,0,2,Work,Employment,Married,0,0,1,1,31,Approved,18-25,Mid,Low,1,5,0.38946066775560495,0,0,Normal,3.3333333333333335
55,Colombia,High School,1,6.7,7184,0,2,Tourist,Tourism,Single,0,1,0,0,93,Rejected,46-55,Entry,Low,0,1,0.044679080477027455,0,0,Very Slow,27.5
43,Cambodia,Master,8,8.4,111241,0,6,Tourist,Tourism,Married,0,1,0,0,26,Approved,36-45,Senior,Low,1,8,0.30256081737676316,0,0,Fast,4.777777777777778
42,Australia,Master,9,8.3,106313,4,8,Tourist,Tourism,Single,0,1,0,0,21,Approved,36-45,Senior,Low,1,17,0.3086550768944032,0,0,Fast,4.2
34,Peru,PhD,5,9.2,92887,1,6,Work,Employment,Single,0,0,1,1,43,Approved,26-35,Mid,Low,1,7,0.23602501727891406,0,0,Normal,5.666666666666667
45,Norway,Master,13,7.9,56296,1,3,Family,Family Reunion,Single,0,0,0,1,69,Rejected,36-45,Expert,Low,0,15,0.2875325278468791,0,0,Slow,3.2142857142857144
61,Qatar,PhD,6,7.6,181696,2,3,Tourist,Tourism,Widowed,2,1,0,0,62,Rejected,55+,Senior,Low,1,10,0.37835495730102064,0,1,Slow,8.714285714285714
47,Croatia,High School,3,5.9,28830,1,6,Tourist,Tourism,Single,0,1,0,0,70,Rejected,46-55,Mid,Low,0,5,0.10236434900558879,0,0,Slow,11.75
65,China,Bachelor,8,6.2,54583,0,5,Student,Education,Married,2,1,0,1,85,Rejected,55+,Senior,Low,0,8,0.21089513161743578,0,1,Slow,7.222222222222222
53,Hong Kong,Master,12,7.4,59378,0,4,Business,Business,Married,3,1,1,1,41,Rejected,46-55,Expert,Low,0,12,0.2768667046328198,0,1,Normal,4.076923076923077
60,New Zealand,Master,6,8.5,53886,1,6,Work,Employment,Single,0,1,1,0,60,Rejected,55+,Senior,Low,0,8,0.1891624567379999,0,0,Normal,8.571428571428571
29,Bulgaria,Bachelor,4,7.0,21564,3,12,Student,Education,Single,0,1,0,1,87,Rejected,26-35,Mid,Low,0,10,0.10854836154477375,0,0,Slow,5.8
39,UK,Bachelor,7,6.8,70150,3,6,Tourist,Tourism,Married,0,0,0,0,43,Approved,36-45,Senior,Low,1,13,0.22227414737942947,0,0,Normal,4.875
57,New Zealand,Master,3,6.7,43157,0,5,Work,Employment,Married,2,1,1,0,51,Approved,55+,Mid,Low,0,3,0.1262747461229223,0,1,Normal,14.25
63,Nigeria,Bachelor,0,6.7,74757,0,3,Business,Business,Married,1,1,1,1,51,Approved,55+,Entry,Low,1,0,0.13233932137226934,0,1,Normal,63.0
62,Romania,Bachelor,0,6.6,59918,0,4,Business,Business,Single,0,1,0,1,82,Rejected,55+,Entry,Low,0,0,0.10976021319720741,0,0,Slow,62.0
32,Colombia,Bachelor,6,6.4,37144,1,3,Work,Employment,Married,1,1,0,1,76,Rejected,26-35,Senior,Low,0,8,0.1577262057057951,0,1,Slow,4.571428571428571
28,Bangladesh,Master,3,8.5,92749,4,9,Student,Education,Married,3,1,0,1,32,Approved,26-35,Mid,Low,1,11,0.20613161873008393,0,1,Normal,7.0
41,UK,Bachelor,9,7.7,32137,4,13,Tourist,Tourism,Married,1,1,0,1,27,Approved,36-45,Senior,Low,0,17,0.19548806240600142,0,1,Fast,4.1
64,Canada,PhD,12,8.9,130412,4,15,Tourist,Tourism,Married,3,1,0,0,15,Approved,55+,Expert,Low,1,20,0.3880163555599274,0,1,Fast,4.923076923076923
55,Nigeria,PhD,12,8.7,182655,0,7,Tourist,Tourism,Divorced,1,1,0,0,35,Approved,46-55,Expert,Low,1,12,0.46585340983513196,0,1,Normal,4.230769230769231
38,Sri Lanka,Bachelor,5,6.0,32097,4,11,Student,Education,Single,0,1,0,0,78,Rejected,36-45,Mid,Low,0,13,0.13515559306151295,0,0,Slow,6.333333333333333
67,Germany,Master,8,6.9,68942,1,4,Student,Education,Single,0,1,0,0,63,Approved,55+,Senior,Low,1,10,0.23455357317587733,0,0,Slow,7.444444444444445
36,Myanmar,Bachelor,4,6.5,77284,3,9,Family,Family Reunion,Married,0,1,0,1,58,Approved,36-45,Mid,Low,1,10,0.19070574462412213,0,0,Normal,7.2
61,Cambodia,Bachelor,1,7.9,72904,1,5,Work,Employment,Single,0,1,0,0,43,Approved,55+,Entry,Low,1,3,0.14695035140263366,0,0,Normal,30.5
22,Kenya,Master,2,6.9,87156,4,8,Family,Family Reunion,Divorced,1,1,0,1,37,Approved,18-25,Entry,Low,1,10,0.1791412478093961,0,1,Normal,7.333333333333333
20,Hungary,Master,2,8.2,52220,4,9,Student,Education,Single,0,1,0,1,45,Approved,18-25,Entry,Low,0,10,0.13058872922970988,0,0,Normal,6.666666666666667
18,Kuwait,Bachelor,0,6.5,70772,1,4,Student,Education,Single,0,1,0,1,79,Rejected,18-25,Entry,Low,1,2,0.12575628706553563,0,0,Slow,18.0
27,Germany,High School,0,7.0,9646,4,14,Work,Employment,Married,0,1,1,1,21,Approved,26-35,Entry,Low,0,8,0.03548239621650026,0,0,Fast,27.0
32,Spain,Master,5,7.7,40620,3,10,Student,Education,Married,0,1,0,1,28,Approved,26-35,Mid,Low,0,11,0.15305192967287845,0,0,Fast,5.333333333333333
25,Myanmar,PhD,5,7.1,197125,0,7,Tourist,Tourism,Married,1,0,0,1,58,Approved,18-25,Mid,Low,1,5,0.38622678141073596,0,1,Normal,4.166666666666667
27,Taiwan,Bachelor,0,6.5,43501,4,9,Work,Employment,Divorced,2,1,0,0,41,Rejected,26-35,Entry,Low,0,8,0.08481191352000601,0,1,Normal,27.0
43,Iran,Bachelor,14,7.3,29042,1,2,Work,Employment,Married,2,1,1,1,73,Rejected,36-45,Expert,Low,0,16,0.258606781358964,0,1,Slow,2.8666666666666667
43,Ukraine,Master,9,8.2,87859,2,6,Work,Employment,Married,1,0,1,1,43,Approved,36-45,Senior,Low,1,13,0.28064844826291907,0,1,Normal,4.3
50,Slovakia,High School,0,6.6,7859,1,1,Student,Education,Divorced,1,1,0,1,42,Approved,46-55,Entry,Low,0,2,0.031599414458374,0,1,Normal,50.0
33,Ireland,Bachelor,8,6.2,72133,1,1,Work,Employment,Single,0,1,1,1,42,Approved,26-35,Senior,Low,1,10,0.2372445047876182,0,0,Normal,3.6666666666666665
41,Philippines,Master,16,6.7,106080,4,8,Student,Education,Single,0,1,0,0,23,Approved,36-45,Expert,Low,1,24,0.4000569774455164,0,0,Fast,2.411764705882353
21,Bulgaria,Bachelor,0,7.7,39111,2,9,Student,Education,Divorced,0,1,0,1,64,Rejected,18-25,Entry,Low,0,4,0.08182081675549883,0,0,Slow,21.0
31,Poland,Master,3,6.7,72588,4,13,Student,Education,Divorced,2,1,0,0,54,Approved,26-35,Mid,Low,1,11,0.1704621194432436,0,1,Normal,7.75
49,Kenya,High School,3,6.6,23526,4,4,Student,Education,Divorced,1,1,0,1,72,Rejected,46-55,Mid,Low,0,11,0.09650098289193366,0,1,Slow,12.25
53,Norway,PhD,17,8.2,98754,3,12,Work,Employment,Married,0,0,0,1,73,Rejected,46-55,Expert,Low,1,23,0.40735090665762386,0,0,Slow,2.9444444444444446
40,Ukraine,Bachelor,11,7.1,55518,0,7,Work,Employment,Divorced,0,1,1,1,67,Approved,36-45,Expert,Low,0,11,0.2563782404758885,0,0,Slow,3.3333333333333335
59,Poland,Bachelor,13,6.4,50447,3,7,Work,Employment,Single,0,1,0,1,40,Approved,55+,Expert,Low,0,19,0.2742509048456029,0,0,Normal,4.214285714285714
36,Italy,Master,6,7.3,89353,1,1,Work,Employment,Divorced,0,0,1,1,42,Rejected,36-45,Senior,Low,1,8,0.23881221276232237,0,0,Normal,5.142857142857143
20,Germany,Master,2,6.9,109642,0,1,Student,Education,Single,0,0,0,0,41,Approved,18-25,Entry,Low,1,2,0.21290147602049136,0,0,Normal,6.666666666666667
29,Romania,Master,4,8.1,78548,1,5,Student,Education,Single,0,1,0,1,60,Rejected,26-35,Mid,Low,1,6,0.19740350004788912,0,0,Normal,5.8
46,Canada,Master,5,6.6,103803,3,6,Student,Education,Single,0,1,0,1,46,Approved,46-55,Mid,Low,1,11,0.24461417725188905,0,0,Normal,7.666666666666667
36,China,Master,8,7.1,85279,3,10,Tourist,Tourism,Married,0,1,0,0,34,Approved,36-45,Senior,Low,1,14,0.25968176175030866,0,0,Normal,4.0
31,Mexico,Bachelor,4,6.4,27775,2,5,Family,Family Reunion,Divorced,2,1,0,1,76,Rejected,26-35,Mid,Low,0,8,0.11607348728608445,0,1,Slow,6.2
67,Switzerland,Master,11,7.7,65354,2,6,Student,Education,Married,3,1,0,1,59,Rejected,55+,Expert,Low,1,15,0.2729459005614676,0,1,Normal,5.583333333333333
62,Hong Kong,Bachelor,6,7.2,62456,3,12,Business,Business,Married,0,0,1,1,27,Approved,55+,Senior,Low,1,12,0.19812935862224282,0,0,Fast,8.857142857142858
36,Myanmar,Bachelor,4,7.8,28152,0,3,Work,Employment,Single,0,1,1,1,61,Rejected,36-45,Mid,Low,0,4,0.12083951085788837,0,0,Slow,7.2
48,Canada,PhD,6,7.7,84923,3,9,Tourist,Tourism,Single,0,1,0,0,46,Approved,46-55,Senior,Low,1,12,0.2333610604464302,0,0,Normal,6.857142857142857
22,Croatia,High School,3,5.3,28818,3,11,Business,Business,Married,3,0,1,0,85,Rejected,18-25,Mid,Low,0,9,0.10054633234017328,0,1,Slow,5.5
47,Netherlands,Master,16,7.0,104194,0,7,Tourist,Tourism,Single,0,0,0,0,27,Rejected,46-55,Expert,Low,1,16,0.39812535819771216,0,0,Fast,2.764705882352941
22,Chile,Bachelor,0,6.1,52666,0,4,Work,Employment,Single,0,1,0,1,90,Rejected,18-25,Entry,Low,0,0,0.09737214173110126,0,0,Slow,22.0
48,Nepal,Master,13,7.5,47084,3,10,Tourist,Tourism,Married,3,1,0,1,50,Approved,46-55,Expert,Low,0,19,0.27250173436290637,0,1,Normal,3.4285714285714284
50,Czech Republic,Bachelor,3,6.0,58696,2,10,Tourist,Tourism,Married,2,1,0,1,47,Approved,46-55,Mid,Low,0,7,0.1475048264472223,0,1,Normal,12.5
40,Canada,Bachelor,4,7.5,49421,1,7,Work,Employment,Married,1,1,1,0,39,Rejected,36-45,Mid,Low,0,6,0.15187254891809407,0,1,Normal,8.0
67,Jordan,PhD,13,8.9,107037,1,7,Student,Education,Divorced,0,1,0,1,44,Approved,55+,Expert,Low,1,15,0.3667144961675757,0,0,Normal,4.785714285714286
60,Hong Kong,PhD,10,7.7,79371,4,5,Tourist,Tourism,Married,0,1,0,0,48,Approved,55+,Senior,Low,1,18,0.2801977637072913,0,0,Normal,5.454545454545454
67,Turkey,Bachelor,3,6.7,42363,4,5,Work,Employment,Single,0,1,1,0,77,Rejected,55+,Mid,Low,0,11,0.12508264342792946,0,0,Slow,16.75
61,Iran,Bachelor,8,6.7,77203,2,2,Work,Employment,Single,0,1,0,1,52,Rejected,55+,Senior,Low,1,12,0.2463565459256709,0,0,Normal,6.777777777777778
21,Sweden,PhD,5,8.9,186194,4,9,Work,Employment,Single,0,1,1,1,41,Approved,18-25,Mid,Low,1,13,0.3752151006059916,0,0,Normal,3.5
47,Ukraine,Master,5,7.0,50111,3,3,Business,Business,Single,0,1,0,1,24,Approved,46-55,Mid,Low,0,11,0.16520161062776173,0,0,Fast,7.833333333333333
49,Tanzania,Master,16,6.5,56418,2,9,Business,Business,Married,0,1,0,1,49,Approved,46-55,Expert,Low,0,20,0.324895007623431,0,0,Normal,2.8823529411764706
35,Kenya,Master,10,8.4,52521,2,10,Work,Employment,Single,0,1,1,1,20,Approved,26-35,Senior,Low,0,14,0.2419854748400892,0,0,Fast,3.1818181818181817
62,Kuwait,High School,4,5.2,13791,3,3,Family,Family Reunion,Single,0,1,0,1,83,Rejected,55+,Mid,Low,0,10,0.09147806652187757,0,0,Slow,12.4
54,Kuwait,Bachelor,10,7.2,35015,4,6,Tourist,Tourism,Married,2,1,0,0,63,Rejected,46-55,Senior,Low,0,18,0.2121021627764303,0,1,Slow,4.909090909090909
29,Portugal,Bachelor,6,6.1,30071,2,6,Work,Employment,Single,0,1,1,1,33,Approved,26-35,Senior,Low,0,10,0.14620688283213695,0,0,Normal,4.142857142857143
33,Spain,Master,3,7.8,81189,2,2,Tourist,Tourism,Married,3,1,0,0,79,Rejected,26-35,Mid,Low,1,7,0.18667556437980992,0,1,Slow,8.25
52,Morocco,Master,15,8.2,82523,4,7,Student,Education,Married,2,1,0,1,30,Approved,46-55,Expert,Low,1,23,0.35539565839781107,0,1,Fast,3.25
47,Hungary,PhD,11,9.4,142169,4,15,Family,Family Reunion,Single,0,1,0,1,35,Rejected,46-55,Expert,Low,1,19,0.39337508005249683,0,0,Normal,3.9166666666666665
39,Chile,Bachelor,5,6.1,38588,1,2,Student,Education,Single,0,1,0,1,46,Rejected,36-45,Mid,Low,0,7,0.14520110766251887,0,0,Normal,6.5
34,Brazil,PhD,5,9.2,90837,0,0,Tourist,Tourism,Divorced,2,1,0,0,15,Approved,26-35,Mid,Low,1,5,0.23294717027043121,0,1,Fast,5.666666666666667
45,Thailand,Master,6,7.0,112195,4,13,Student,Education,Divorced,0,1,0,0,48,Rejected,36-45,Senior,Low,1,14,0.2722069353807444,0,0,Normal,6.428571428571429
33,Sweden,Master,5,8.0,106590,1,4,Student,Education,Married,0,0,0,0,90,Rejected,26-35,Mid,Low,1,7,0.2529985477946411,0,0,Slow,5.5
28,Ghana,Bachelor,3,7.2,56381,2,2,Tourist,Tourism,Married,2,1,0,1,41,Approved,26-35,Mid,Low,0,7,0.1476291114108136,0,1,Normal,7.0
58,Argentina,Bachelor,3,7.7,21347,4,11,Work,Employment,Divorced,1,1,0,0,53,Approved,55+,Mid,Low,0,11,0.09652945673023408,0,1,Normal,14.5
18,Czech Republic,Master,2,6.8,103179,2,10,Work,Employment,Married,3,1,1,0,68,Approved,18-25,Entry,Low,1,6,0.20289800030545496,0,1,Slow,6.0
69,Peru,Master,5,7.9,109126,1,4,Work,Employment,Single,0,1,1,1,40,Approved,55+,Mid,Low,1,7,0.25650606975245205,0,0,Normal,11.5
