age,country,education,work_experience,language_score,financial_status,previous_visas,travel_history,visa_type,purpose,marital_status,dependents,application_complete,job_offer,sponsor,processing_time_days,visa_status
28,Brazil,Master,3,6.7,67617,3,5,Tourist,Tourism,Single,0,1,0,1,49,Approved
49,Italy,Master,13,8.2,60823,3,11,Family,Family Reunion,Divorced,2,1,0,0,87,Rejected
36,Qatar,Bachelor,8,7.1,20687,3,12,Work,Employment,Married,1,1,1,0,54,Rejected
64,Lebanon,Bachelor,12,7.6,44461,3,10,Work,Employment,Divorced,1,1,1,0,26,Approved
35,Czech Republic,Master,7,7.1,46926,3,6,Student,Education,Single,0,1,0,0,71,Rejected
28,UAE,PhD,5,7.6,88443,1,7,Work,Employment,Married,3,1,1,1,27,Approved
38,Indonesia,PhD,7,7.7,82151,3,10,Work,Employment,Divorced,0,1,1,1,32,Approved
65,Rwanda,PhD,8,8.0,170031,4,5,Tourist,Tourism,Divorced,2,1,0,1,20,Rejected
35,Qatar,Master,9,7.3,40778,3,11,Tourist,Tourism,Single,0,1,0,0,57,Rejected
67,Lebanon,Bachelor,6,7.2,74947,2,4,Business,Business,Married,0,1,0,0,37,Rejected
50,Brazil,Bachelor,10,6.5,68773,4,6,Work,Employment,Single,0,1,1,1,40,Approved
49,Germany,Bachelor,14,6.8,40067,2,10,Tourist,Tourism,Single,0,0,0,0,45,Approved
27,Serbia,Bachelor,0,6.3,39640,4,12,Work,Employment,Single,0,1,1,1,42,Approved
34,Iran,Master,3,8.4,79133,3,5,Work,Employment,Married,3,1,1,0,55,Approved
57,Turkey,PhD,13,7.2,147165,1,6,Business,Business,Married,3,1,1,0,16,Approved
43,New Zealand,High School,1,5.2,13436,2,9,Tourist,Tourism,Divorced,1,1,0,0,79,Rejected
45,Qatar,Bachelor,5,7.9,54299,1,4,Family,Family Reunion,Married,1,1,0,1,75,Rejected
67,Pakistan,Master,12,7.9,77704,3,13,Student,Education,Married,1,1,0,1,50,Approved
62,Romania,Master,10,8.0,60257,0,6,Family,Family Reunion,Single,0,1,0,1,37,Approved
20,Taiwan,Bachelor,0,6.9,41391,0,1,Family,Family Reunion,Widowed,2,1,0,1,40,Approved
67,Philippines,High School,1,6.1,24487,0,1,Work,Employment,Single,0,1,0,1,35,Approved
45,Rwanda,Master,8,8.2,88101,2,7,Work,Employment,Married,2,1,1,1,31,Approved
67,Malaysia,PhD,11,9.2,102399,0,7,Work,Employment,Single,0,0,1,0,48,Approved
46,Singapore,Bachelor,9,6.6,72087,4,13,Family,Family Reunion,Single,0,1,0,1,37,Approved
67,Lebanon,High School,1,6.8,21814,3,11,Work,Employment,Married,1,1,1,1,49,Rejected
45,Ethiopia,Bachelor,8,6.8,57539,0,0,Work,Employment,Married,0,1,1,0,51,Rejected
19,Bulgaria,Bachelor,0,7.1,72722,0,0,Tourist,Tourism,Married,0,1,0,0,47,Approved
53,Tanzania,Bachelor,4,6.8,62602,3,11,Work,Employment,Married,3,1,1,0,38,Approved
26,Argentina,Bachelor,3,7.5,71444,2,3,Tourist,Tourism,Single,0,1,0,1,53,Approved
57,Norway,Bachelor,13,7.7,45260,0,2,Work,Employment,Married,3,1,1,1,29,Approved
40,Peru,Master,5,7.8,68570,4,5,Student,Education,Widowed,0,1,0,0,21,Approved
60,Kuwait,High School,3,6.8,27058,4,12,Work,Employment,Married,0,1,0,1,83,Rejected
18,Switzerland,High School,0,5.2,13885,2,4,Tourist,Tourism,Single,0,1,0,0,51,Approved
67,Greece,Bachelor,13,7.6,67374,1,5,Student,Education,Single,0,1,0,0,24,Approved
34,South Korea,Bachelor,9,6.2,45218,0,0,Student,Education,Single,0,1,0,0,57,Rejected
58,Austria,Master,16,8.2,106607,2,8,Business,Business,Married,3,0,1,0,85,Rejected
29,UK,Bachelor,2,7.7,55833,2,6,Student,Education,Married,0,1,0,0,73,Rejected
42,Myanmar,Bachelor,12,7.9,75611,2,6,Student,Education,Married,1,0,0,1,49,Rejected
32,Hungary,Master,5,6.7,98622,0,4,Work,Employment,Divorced,1,1,1,1,47,Rejected
68,Germany,PhD,24,8.3,177641,3,13,Work,Employment,Divorced,1,1,1,1,33,Approved
64,Ethiopia,PhD,25,9.0,192832,1,2,Business,Business,Married,0,1,0,1,24,Approved
56,Belgium,Master,2,7.8,116522,2,5,Work,Employment,Single,0,0,1,1,38,Approved
65,China,Bachelor,3,6.6,26182,0,4,Student,Education,Single,0,1,0,1,89,Rejected
23,Australia,Master,2,8.3,52006,0,6,Work,Employment,Single,0,0,1,1,48,Rejected
68,Sri Lanka,Bachelor,0,7.4,41246,1,6,Work,Employment,Married,3,1,1,0,32,Approved
51,Nigeria,Bachelor,11,6.1,63062,2,8,Student,Education,Married,3,0,0,1,44,Approved
45,Singapore,Bachelor,11,7.6,39093,0,4,Family,Family Reunion,Married,1,1,0,1,47,Approved
45,Canada,Master,2,8.3,89088,3,10,Tourist,Tourism,Married,1,1,0,0,56,Rejected
53,Ecuador,Bachelor,12,6.5,66321,2,9,Student,Education,Married,3,1,0,1,91,Rejected
60,Norway,Master,4,7.5,61522,0,3,Work,Employment,Married,3,1,1,1,17,Approved
56,Sri Lanka,Master,3,7.2,92091,3,11,Student,Education,Married,1,1,0,0,27,Approved
24,UAE,Master,2,7.0,57678,0,1,Tourist,Tourism,Single,0,0,0,0,73,Rejected
63,Ireland,Bachelor,12,6.3,78036,2,7,Student,Education,Single,0,0,0,1,53,Approved
21,Austria,Bachelor,0,7.8,35941,0,7,Work,Employment,Divorced,1,1,1,0,41,Rejected
23,Philippines,Master,2,6.6,43829,4,14,Student,Education,Divorced,0,1,0,0,37,Rejected
36,Ireland,High School,3,6.1,21833,4,15,Family,Family Reunion,Single,0,0,0,1,55,Approved
24,Hong Kong,High School,4,7.0,5428,1,4,Student,Education,Single,0,1,0,0,71,Rejected
26,Jordan,Master,2,7.7,117972,4,13,Work,Employment,Divorced,1,1,1,1,36,Approved
27,Belgium,Bachelor,2,6.8,29469,2,4,Work,Employment,Married,2,1,1,1,57,Rejected
29,Norway,High School,4,6.3,9002,0,5,Tourist,Tourism,Single,0,1,0,0,51,Rejected
31,Ethiopia,High School,2,6.1,22478,1,1,Work,Employment,Married,0,1,1,1,55,Rejected
53,Ghana,Master,13,8.2,75889,4,6,Student,Education,Single,0,1,0,1,29,Approved
35,Vietnam,Master,2,7.1,103974,4,13,Work,Employment,Married,2,1,0,0,43,Rejected
55,Egypt,Master,12,7.5,67830,2,4,Student,Education,Married,3,1,0,1,59,Approved
55,Ecuador,Bachelor,7,7.6,22095,0,2,Work,Employment,Single,0,1,1,1,49,Approved
36,Greece,PhD,5,7.4,162704,4,15,Tourist,Tourism,Divorced,2,1,0,0,34,Approved
64,UK,Bachelor,2,7.6,75540,0,1,Work,Employment,Married,2,1,1,1,89,Rejected
67,Turkey,Master,5,6.6,61252,3,13,Tourist,Tourism,Married,1,0,0,0,22,Approved
42,Greece,PhD,12,7.3,76082,1,7,Tourist,Tourism,Married,3,0,0,0,40,Rejected
21,Jordan,Master,2,7.7,71434,1,1,Business,Business,Single,0,1,1,0,43,Approved
55,Ireland,PhD,21,7.5,101635,3,8,Tourist,Tourism,Married,3,1,0,0,23,Approved
43,Thailand,Master,14,8.3,76701,3,10,Student,Education,Married,3,1,0,0,38,Approved
59,Portugal,Master,13,7.4,45320,0,1,Tourist,Tourism,Single,0,0,0,0,14,Approved
35,Iran,Master,4,7.9,88389,0,7,Business,Business,Married,3,1,0,0,60,Rejected
44,Ireland,Master,9,7.5,46611,4,6,Work,Employment,Single,0,1,1,1,59,Approved
25,Bulgaria,PhD,5,7.1,194205,2,7,Tourist,Tourism,Single,0,0,0,0,34,Approved
18,South Africa,Master,2,8.0,67967,0,6,Tourist,Tourism,Divorced,1,0,0,1,56,Approved
22,Canada,Master,2,7.6,108053,4,7,Work,Employment,Married,0,1,1,1,68,Approved
59,Croatia,Master,17,7.0,107049,0,7,Student,Education,Divorced,2,1,0,1,58,Approved
30,Japan,Master,5,6.9,85418,0,7,Family,Family Reunion,Single,0,1,0,1,44,Approved
42,Ukraine,Bachelor,4,7.4,40309,2,2,Business,Business,Single,0,1,0,1,55,Rejected
32,Romania,Bachelor,0,7.4,55838,2,7,Business,Business,Married,3,1,1,1,48,Approved
30,Ireland,Bachelor,0,6.1,72060,3,13,Work,Employment,Married,2,1,0,0,65,Rejected
49,Taiwan,PhD,6,9.1,103567,4,9,Work,Employment,Married,1,1,1,1,15,Approved
46,Morocco,Bachelor,12,7.2,49598,4,11,Tourist,Tourism,Married,3,1,0,1,73,Rejected
36,Serbia,Master,3,6.8,76317,2,4,Student,Education,Married,1,1,0,0,17,Approved
22,Ecuador,High School,1,6.8,14032,2,6,Tourist,Tourism,Divorced,2,1,0,1,60,Rejected
44,Belgium,Master,15,7.5,66121,2,4,Work,Employment,Married,0,1,1,0,27,Approved
21,Poland,Master,2,7.9,78076,1,1,Business,Business,Single,0,0,0,0,77,Rejected
39,France,Bachelor,12,6.7,59241,0,2,Student,Education,Divorced,2,0,0,1,68,Rejected
27,Romania,PhD,5,7.1,136056,0,7,Tourist,Tourism,Married,3,1,0,1,44,Approved
38,Sweden,Bachelor,5,6.4,68935,1,5,Tourist,Tourism,Widowed,1,1,0,1,85,Rejected
24,Ecuador,Bachelor,0,6.8,31338,3,11,Work,Employment,Single,0,1,0,1,51,Rejected
18,Saudi Arabia,Master,2,8.3,109744,1,7,Student,Education,Single,0,1,0,1,61,Approved
63,India,Bachelor,0,7.4,79505,0,1,Work,Employment,Married,3,1,1,1,64,Approved
31,Finland,Bachelor,8,7.6,78090,0,1,Student,Education,Widowed,0,1,0,1,42,Approved
29,Norway,Master,2,7.9,52030,2,9,Student,Education,Divorced,1,0,0,0,58,Rejected
22,Ghana,Bachelor,0,6.9,35418,2,10,Work,Employment,Married,2,1,1,1,40,Approved
28,Turkey,Master,3,7.5,98327,4,9,Tourist,Tourism,Divorced,0,1,0,0,22,Approved
56,Russia,PhD,27,7.4,107700,3,6,Student,Education,Married,0,0,0,0,91,Rejected
62,UK,Master,11,8.2,108461,3,7,Tourist,Tourism,Single,0,1,0,0,52,Rejected
54,Netherlands,Bachelor,11,6.4,68715,3,9,Family,Family Reunion,Single,0,0,0,1,45,Rejected
51,Israel,Master,7,7.2,78529,4,4,Tourist,Tourism,Married,2,0,0,0,46,Approved
20,Thailand,High School,1,5.7,6735,0,1,Student,Education,Single,0,1,0,0,43,Rejected
24,Israel,Bachelor,0,6.1,39175,4,13,Tourist,Tourism,Single,0,1,0,0,58,Rejected
62,Australia,Master,3,7.7,67922,0,3,Work,Employment,Single,0,1,1,1,45,Rejected
55,Algeria,Bachelor,9,6.2,51665,2,8,Family,Family Reunion,Single,0,1,0,0,19,Approved
38,Ireland,PhD,8,8.9,63722,4,9,Business,Business,Married,3,1,0,0,27,Approved
37,Myanmar,High School,4,6.2,28877,4,11,Work,Employment,Single,0,1,1,0,32,Rejected
30,Kuwait,Bachelor,0,6.0,79297,4,11,Tourist,Tourism,Single,0,1,0,0,44,Approved
20,Thailand,High School,0,6.9,9521,1,1,Tourist,Tourism,Divorced,1,1,0,0,24,Approved
55,Bangladesh,Bachelor,6,7.8,60822,2,3,Work,Employment,Single,0,1,1,1,41,Approved
62,Serbia,Master,4,7.1,92253,3,12,Tourist,Tourism,Single,0,1,0,0,49,Approved
25,Pakistan,Master,2,8.1,77454,1,5,Work,Employment,Single,0,1,1,1,38,Approved
68,Iran,PhD,29,7.1,71224,0,0,Business,Business,Single,0,0,1,1,47,Approved
20,Thailand,Master,2,7.6,45819,4,15,Student,Education,Divorced,1,1,0,1,90,Rejected
61,Belgium,Master,18,6.9,88989,2,4,Business,Business,Single,0,1,1,1,24,Approved
45,Russia,Master,7,7.2,74395,4,16,Tourist,Tourism,Widowed,2,1,0,0,10,Approved
30,Russia,Master,2,8.0,87651,4,7,Student,Education,Married,2,1,0,1,30,Approved
18,Kenya,High School,0,5.4,17892,0,7,Work,Employment,Divorced,1,1,1,1,74,Rejected
54,Czech Republic,Bachelor,12,7.7,52472,1,7,Work,Employment,Divorced,0,1,1,1,49,Approved
48,Taiwan,Master,16,7.2,95221,2,9,Business,Business,Married,3,1,0,0,29,Approved
36,South Korea,Master,11,8.2,51416,0,0,Work,Employment,Widowed,1,1,1,1,14,Approved
36,Algeria,Bachelor,6,6.4,36751,3,8,Tourist,Tourism,Single,0,1,0,0,37,Approved
58,Colombia,Master,3,7.9,79660,3,5,Work,Employment,Single,0,1,1,0,29,Approved
58,Ghana,High School,2,5.7,19990,0,6,Work,Employment,Married,1,1,0,0,34,Rejected
47,Peru,Bachelor,3,7.1,34750,0,6,Work,Employment,Married,2,1,1,0,73,Rejected
22,Jordan,High School,3,6.3,15629,3,10,Tourist,Tourism,Divorced,1,1,0,1,57,Rejected
49,Hungary,PhD,19,8.9,135422,3,12,Student,Education,Single,0,0,0,0,22,Approved
66,Rwanda,High School,0,6.8,19575,3,10,Work,Employment,Married,3,1,1,1,74,Rejected
57,Portugal,Bachelor,10,7.0,29240,2,4,Work,Employment,Single,0,1,1,1,47,Approved
48,Portugal,Bachelor,10,7.6,72043,2,2,Student,Education,Divorced,0,1,0,0,51,Rejected
48,Argentina,Master,3,6.8,110621,3,4,Work,Employment,Single,0,1,0,1,55,Approved
53,Russia,Bachelor,8,7.8,53506,2,7,Work,Employment,Married,0,1,1,1,36,Approved
19,Germany,Bachelor,0,6.9,26720,0,5,Tourist,Tourism,Single,0,1,0,0,77,Rejected
66,Norway,Master,17,6.8,115812,1,1,Work,Employment,Married,1,1,1,0,59,Approved
47,Jordan,Bachelor,9,7.8,47730,3,5,Family,Family Reunion,Married,0,0,0,1,31,Approved
19,Qatar,Bachelor,0,7.6,52938,4,11,Work,Employment,Single,0,1,0,1,30,Rejected
48,Romania,Bachelor,3,7.7,25338,3,7,Work,Employment,Married,2,1,1,1,16,Approved
45,UAE,Bachelor,12,7.0,25132,0,4,Work,Employment,Married,1,1,0,1,15,Approved
34,Chile,Bachelor,1,8.0,37817,0,0,Tourist,Tourism,Married,2,1,0,0,34,Approved
25,Tanzania,Bachelor,2,7.3,60541,0,4,Work,Employment,Married,3,1,0,0,21,Approved
60,Jordan,PhD,24,7.2,188612,0,4,Business,Business,Married,2,1,1,1,44,Approved
50,New Zealand,High School,2,6.6,12719,3,12,Work,Employment,Married,2,1,1,0,44,Rejected
57,Egypt,High School,4,6.9,13645,4,9,Tourist,Tourism,Married,1,1,0,0,50,Approved
65,Kuwait,High School,4,6.8,14575,2,3,Tourist,Tourism,Married,0,1,0,1,58,Approved
47,Jordan,Bachelor,6,6.4,47467,3,7,Work,Employment,Single,0,1,1,0,22,Approved
66,China,High School,2,6.0,22941,0,1,Tourist,Tourism,Married,3,0,0,0,41,Approved
36,Malaysia,Bachelor,4,6.1,63529,2,7,Work,Employment,Single,0,1,1,0,76,Rejected
58,Colombia,Bachelor,13,7.0,66765,3,13,Work,Employment,Married,3,1,1,0,92,Rejected
41,Bulgaria,Master,4,6.8,71039,4,10,Student,Education,Divorced,2,1,0,1,61,Rejected
54,Croatia,Bachelor,4,7.4,46984,2,4,Work,Employment,Single,0,1,1,0,26,Approved
40,Hungary,Bachelor,0,7.5,44587,0,3,Work,Employment,Single,0,1,1,1,44,Approved
57,Philippines,Bachelor,4,6.5,73968,4,10,Work,Employment,Single,0,1,0,1,39,Rejected
24,Kenya,Bachelor,0,8.0,69743,0,4,Tourist,Tourism,Single,0,1,0,1,39,Approved
54,Poland,PhD,10,8.5,96507,4,8,Student,Education,Single,0,1,0,1,53,Approved
28,Greece,Master,2,7.8,91980,4,11,Work,Employment,Married,2,1,1,0,53,Approved
59,Croatia,Master,3,7.5,96249,0,2,Student,Education,Single,0,1,0,1,42,Approved
59,Denmark,Master,17,7.9,49629,1,5,Work,Employment,Single,0,1,1,1,61,Approved
30,Taiwan,Bachelor,5,7.3,76333,1,1,Work,Employment,Divorced,1,1,1,1,44,Approved
30,Russia,Bachelor,2,6.8,36288,3,6,Student,Education,Married,0,1,0,1,58,Rejected
34,Ecuador,Bachelor,10,7.4,23028,0,0,Business,Business,Single,0,0,0,1,84,Rejected
27,Croatia,PhD,5,7.0,174337,0,5,Student,Education,Single,0,1,0,1,51,Approved
60,Netherlands,Bachelor,12,6.0,65409,4,16,Business,Business,Single,0,1,1,0,40,Approved
24,Portugal,Bachelor,0,6.2,68085,0,7,Student,Education,Single,0,1,0,1,47,Rejected
55,Russia,High School,3,6.7,28780,1,1,Student,Education,Married,0,1,0,0,52,Rejected
40,Turkey,Bachelor,12,7.2,37420,0,0,Business,Business,Single,0,1,0,1,22,Approved
48,Thailand,Master,13,6.7,87003,1,5,Tourist,Tourism,Married,0,1,0,0,19,Approved
37,Kuwait,PhD,5,7.9,196635,3,7,Business,Business,Divorced,1,1,1,1,19,Approved
40,Saudi Arabia,Master,2,6.6,46460,2,4,Business,Business,Married,1,1,1,1,16,Approved
58,Romania,Bachelor,12,7.7,24594,0,7,Work,Employment,Married,3,1,0,1,55,Approved
53,Germany,Master,3,7.5,115465,0,5,Student,Education,Married,3,1,0,1,26,Approved
40,Sweden,High School,4,6.7,13747,4,7,Work,Employment,Single,0,0,1,0,28,Approved
30,Indonesia,High School,1,6.2,17081,3,8,Student,Education,Married,2,1,0,1,47,Rejected
18,Ukraine,Master,2,6.9,90248,2,9,Work,Employment,Single,0,1,1,0,35,Approved
49,Japan,Master,4,7.5,103138,4,11,Family,Family Reunion,Married,2,1,0,1,22,Approved
67,Canada,Master,12,7.8,91265,0,4,Work,Employment,Single,0,1,1,1,18,Approved
22,Myanmar,High School,1,5.5,27591,2,10,Business,Business,Single,0,1,1,1,64,Rejected
68,South Africa,High School,4,6.9,5743,0,2,Student,Education,Divorced,2,1,0,1,24,Approved
26,South Africa,Master,2,7.1,48798,4,16,Work,Employment,Married,3,1,1,1,25,Approved
66,Morocco,High School,3,6.5,16816,3,9,Tourist,Tourism,Divorced,2,1,0,0,52,Approved
64,Colombia,Bachelor,10,7.1,70678,1,3,Tourist,Tourism,Single,0,0,0,1,68,Rejected
56,Cambodia,Master,5,8.1,42899,3,7,Work,Employment,Single,0,0,1,1,37,Approved
51,Brazil,Master,13,7.3,59785,3,3,Family,Family Reunion,Married,0,1,0,0,36,Approved
47,Italy,Bachelor,7,6.2,65740,3,11,Work,Employment,Married,2,1,1,1,21,Approved
37,Belgium,PhD,8,7.1,197668,1,1,Student,Education,Single,0,1,0,0,39,Approved
48,Hong Kong,Bachelor,5,7.6,28455,0,3,Tourist,Tourism,Widowed,0,1,0,1,49,Rejected
47,China,High School,2,5.5,19937,4,10,Work,Employment,Married,3,1,0,0,55,Approved
27,Malaysia,Bachelor,0,6.2,20988,2,10,Work,Employment,Single,0,1,0,0,44,Rejected
21,Serbia,Bachelor,0,7.1,29501,4,12,Work,Employment,Divorced,0,1,0,1,42,Rejected
58,Sri Lanka,Master,13,7.0,45664,1,3,Work,Employment,Married,1,0,1,1,70,Rejected
39,Norway,Bachelor,3,7.9,30951,3,11,Student,Education,Married,2,1,0,0,90,Rejected
59,Greece,PhD,8,8.8,126265,4,4,Business,Business,Married,1,1,0,1,29,Approved
42,Netherlands,Master,13,7.0,110086,3,9,Business,Business,Married,2,1,1,1,37,Approved
27,Ukraine,Bachelor,3,7.3,70213,0,4,Business,Business,Single,0,1,0,1,32,Approved
69,Kuwait,Master,12,8.5,103146,1,3,Work,Employment,Widowed,2,0,1,1,87,Rejected
18,Nepal,Bachelor,0,7.0,64543,3,4,Work,Employment,Single,0,1,1,1,56,Approved
45,UAE,Bachelor,12,7.5,47046,1,3,Family,Family Reunion,Divorced,2,1,0,0,23,Approved
39,Canada,Bachelor,6,7.4,51005,0,1,Work,Employment,Single,0,1,0,0,43,Approved
30,Iran,Bachelor,1,7.7,62273,1,3,Work,Employment,Single,0,1,1,1,46,Rejected
19,Colombia,High School,0,6.2,26358,4,15,Work,Employment,Married,1,1,1,1,20,Approved
68,Poland,Bachelor,5,6.9,44968,2,3,Business,Business,Single,0,1,1,0,54,Approved
56,Bulgaria,Master,13,8.4,52767,4,4,Student,Education,Married,0,1,0,1,46,Approved
48,Peru,Bachelor,10,6.9,65885,4,5,Work,Employment,Single,0,0,1,0,56,Approved
61,Vietnam,Bachelor,10,7.6,23305,2,5,Work,Employment,Married,1,1,1,0,84,Rejected
67,Ghana,High School,0,5.6,28113,1,5,Tourist,Tourism,Married,3,1,0,0,58,Rejected
43,Algeria,Bachelor,11,6.2,32629,0,7,Work,Employment,Married,1,1,1,0,57,Approved
38,Ireland,Master,13,8.3,44640,2,2,Student,Education,Widowed,2,1,0,1,18,Approved
54,Ghana,Master,6,6.9,116505,0,4,Family,Family Reunion,Divorced,2,1,0,1,71,Rejected
48,Greece,PhD,12,8.9,125297,0,2,Tourist,Tourism,Married,0,1,0,0,34,Approved
23,Indonesia,Master,2,7.6,75708,4,11,Tourist,Tourism,Single,0,1,0,0,48,Approved
53,Nepal,Bachelor,13,6.7,39952,4,11,Work,Employment,Single,0,0,1,1,55,Approved
36,Myanmar,Master,2,7.3,99343,3,10,Student,Education,Single,0,1,0,0,44,Approved
65,Czech Republic,Bachelor,5,7.5,56602,4,14,Work,Employment,Divorced,0,1,1,1,79,Rejected
32,Bulgaria,Bachelor,7,7.8,27533,1,7,Work,Employment,Divorced,2,1,0,0,92,Rejected
67,Japan,Master,11,8.2,60363,0,2,Work,Employment,Divorced,1,0,1,1,34,Rejected
32,Spain,Master,7,8.2,63634,3,7,Student,Education,Married,1,1,0,0,66,Rejected
21,Ghana,Bachelor,0,7.3,30688,2,5,Tourist,Tourism,Divorced,0,1,0,1,20,Rejected
20,Bulgaria,High School,1,5.1,23653,1,1,Business,Business,Single,0,1,0,0,59,Rejected
25,Bangladesh,Bachelor,1,7.1,35120,4,9,Student,Education,Married,1,1,0,0,50,Rejected
36,Spain,Master,10,7.8,99780,4,16,Student,Education,Single,0,1,0,1,34,Approved
52,Pakistan,Bachelor,10,8.0,59946,4,13,Student,Education,Single,0,0,0,1,34,Approved
51,Japan,High School,0,6.4,19556,3,5,Student,Education,Divorced,1,1,0,1,49,Rejected
60,Australia,Bachelor,8,6.1,48605,3,4,Business,Business,Single,0,0,1,1,41,Approved
53,Brazil,PhD,9,8.0,108718,1,1,Work,Employment,Single,0,1,1,1,75,Rejected
44,Turkey,High School,4,5.5,28807,3,4,Work,Employment,Divorced,1,1,1,1,57,Approved
47,Kuwait,Master,14,8.4,47035,3,12,Student,Education,Married,0,1,0,0,41,Approved
31,Japan,Bachelor,2,6.3,79563,4,15,Tourist,Tourism,Married,1,1,0,1,69,Rejected
25,Nigeria,High School,2,6.5,14222,3,9,Student,Education,Single,0,1,0,0,93,Rejected
68,Norway,PhD,24,9.0,132911,1,2,Work,Employment,Single,0,1,1,0,39,Approved
43,Sri Lanka,Master,6,7.2,58741,3,3,Work,Employment,Single,0,1,1,0,21,Approved
41,Nepal,Bachelor,8,7.7,42864,2,4,Tourist,Tourism,Married,2,1,0,1,33,Approved
24,Russia,Bachelor,1,6.7,55283,3,4,Work,Employment,Single,0,1,0,0,88,Rejected
69,Austria,Master,8,8.1,84374,1,3,Student,Education,Married,1,0,0,1,43,Rejected
57,Egypt,Master,15,6.9,48460,0,2,Business,Business,Single,0,1,0,0,18,Approved
41,Australia,Bachelor,11,6.2,23058,1,6,Business,Business,Single,0,0,0,0,62,Rejected
24,Czech Republic,Bachelor,1,7.0,53026,2,5,Student,Education,Single,0,1,0,0,76,Rejected
62,Pakistan,Master,12,8.4,88644,4,15,Student,Education,Married,3,1,0,0,70,Approved
26,Canada,Bachelor,3,6.7,39782,3,6,Student,Education,Married,2,1,0,1,23,Approved
34,Israel,Bachelor,1,7.5,40216,0,7,Work,Employment,Divorced,2,1,1,1,52,Approved
58,Saudi Arabia,Master,15,8.3,83729,4,13,Student,Education,Single,0,1,0,0,35,Approved
38,Peru,High School,0,5.6,27109,4,11,Work,Employment,Married,2,0,1,1,31,Rejected
64,India,Master,15,7.7,52007,0,2,Work,Employment,Divorced,0,1,1,1,52,Approved
19,Chile,Bachelor,0,7.1,64604,1,6,Work,Employment,Married,0,1,1,1,92,Rejected
30,Israel,Master,3,8.1,72023,3,3,Student,Education,Married,3,1,0,1,58,Approved
48,Malaysia,Bachelor,0,7.8,27977,4,16,Tourist,Tourism,Married,3,1,0,1,62,Rejected
24,Iran,PhD,5,8.6,190014,2,2,Family,Family Reunion,Married,3,1,0,1,23,Approved
49,France,Bachelor,7,6.5,56347,3,7,Student,Education,Widowed,2,0,0,1,73,Rejected
61,Italy,Bachelor,10,7.4,30002,4,15,Tourist,Tourism,Single,0,1,0,1,50,Approved
23,Netherlands,Bachelor,0,8.0,74693,2,3,Student,Education,Widowed,2,1,0,1,86,Rejected
29,Serbia,Bachelor,5,7.3,48130,2,7,Work,Employment,Married,2,1,1,1,60,Approved
69,Qatar,Master,4,8.3,70445,2,10,Student,Education,Married,2,1,0,1,26,Approved
34,Qatar,High School,3,5.4,24952,3,8,Tourist,Tourism,Married,3,1,0,1,36,Approved
21,Ethiopia,Master,2,7.3,100982,0,0,Tourist,Tourism,Single,0,1,0,0,78,Rejected
27,Lebanon,High School,3,5.6,16776,2,6,Work,Employment,Married,0,1,1,1,40,Rejected
22,UK,Bachelor,0,6.3,38618,0,6,Student,Education,Married,2,1,0,1,54,Rejected
36,Austria,Master,3,6.6,92658,3,5,Work,Employment,Married,0,1,1,1,59,Approved
27,Sri Lanka,PhD,5,7.4,106632,4,14,Work,Employment,Divorced,2,1,1,1,28,Approved
29,Norway,Master,4,7.8,86908,3,12,Business,Business,Divorced,1,1,0,1,45,Approved
67,France,Master,17,7.4,49571,3,4,Student,Education,Widowed,0,1,0,1,45,Rejected
21,Slovakia,Bachelor,0,7.1,52516,3,5,Business,Business,Single,0,0,0,0,15,Approved
26,Indonesia,Master,2,6.8,41208,3,5,Work,Employment,Single,0,1,1,1,37,Approved
51,Nigeria,Bachelor,5,6.5,77935,0,4,Work,Employment,Married,3,1,1,1,26,Approved
44,Canada,Master,14,7.9,65599,2,3,Work,Employment,Married,3,1,1,1,52,Approved
60,Nepal,PhD,6,8.0,121158,1,2,Work,Employment,Married,3,1,1,0,50,Approved
45,Algeria,Master,11,6.8,110577,2,9,Business,Business,Married,1,0,1,0,27,Approved
21,Nepal,High School,0,5.4,5770,1,2,Work,Employment,Single,0,1,1,1,34,Approved
31,Belgium,High School,0,5.8,20919,0,1,Work,Employment,Single,0,0,1,0,32,Rejected
69,Hong Kong,High School,4,6.5,21746,0,5,Work,Employment,Single,0,1,1,0,16,Approved
37,Kenya,Bachelor,2,6.4,36684,4,7,Tourist,Tourism,Single,0,1,0,0,25,Approved
56,Indonesia,Master,18,8.0,117175,0,5,Work,Employment,Single,0,1,1,1,75,Rejected
40,Ukraine,Bachelor,13,6.3,78514,4,9,Work,Employment,Single,0,1,1,1,61,Approved
49,Norway,Bachelor,0,6.9,62790,0,7,Student,Education,Single,0,1,0,1,55,Rejected
65,Lebanon,Master,19,7.6,93399,4,15,Work,Employment,Single,0,1,1,1,51,Approved
36,Kenya,Master,7,8.4,62952,4,7,Work,Employment,Married,2,1,1,0,19,Approved
25,Mexico,Bachelor,2,6.9,23143,0,7,Business,Business,Single,0,0,1,0,72,Rejected
32,Qatar,Master,5,7.2,89201,4,7,Student,Education,Married,3,1,0,0,40,Approved
